recept_id,recipe_source,recept_type,ingredients,quantity,ins_timestamp,upd_timestamp,unit_name,unit_number
484174,icook,main ingredients,義大利直麵,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,main ingredients,初榨橄欖油,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,main ingredients,洋蔥丁,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,main ingredients,蝦仁,5隻,2025-11-26 21:11:42,2025-11-26 21:11:42,隻,5.0
484174,icook,main ingredients,檸檬汁,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,main ingredients,鮮奶油,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,main ingredients,白松露醬,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,main ingredients,切達起司,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,sauce,鹽巴,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,sauce,黑胡椒,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,sauce,皮薩草,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484174,icook,sauce,歐芹,適量,2025-11-26 21:11:42,2025-11-26 21:11:42,適量,1.0
484140,icook,main ingredients,五花肉,600克,2025-11-26 21:11:42,2025-11-26 21:11:42,g,600.0
484140,icook,main ingredients,蔥,2根,2025-11-26 21:11:42,2025-11-26 21:11:42,根,2.0
484140,icook,main ingredients,老薑,1塊,2025-11-26 21:11:42,2025-11-26 21:11:42,塊,1.0
484140,icook,main ingredients,蒜頭,5瓣,2025-11-26 21:11:42,2025-11-26 21:11:42,瓣,5.0
484140,icook,main ingredients,肉桂粉,1大匙,2025-11-26 21:11:42,2025-11-26 21:11:42,大匙,1.0
