recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_source,recipe_upload_date,crawl_datetime
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,豬里肌肉片(薄),250g,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,洋蔥,1/4顆,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,紅蘿蔔,1/4條,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,貝貝南瓜,1/2顆,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,高麗菜,300g,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,青江菜,3顆,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,青蔥,1根,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,金針菇,1包,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,丸子類,10顆,,icook,2025-11-20,2025-11-21 15:04:57.797840
483760,日式豚肉壽喜燒鍋,Feng  Lin,8,https://icook.tw/recipes/483760,301瀏覽,"4
人份","時間

15
分鐘",main ingredients,凍豆腐,1塊,,icook,2025-11-20,2025-11-21 15:04:57.797840
