recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
400941,icook,Ajillo橄欖油大蒜烤菜_電烤盤料理,https://icook.tw/recipes/400941,18食堂♥︎,3,2022-01-10,2025-10-23 23:58:32.394533,2025-11-27 14:59:38,2025-11-27 14:59:38
400945,icook,牛小排佐松露紅酒醬_電烤盤料理,https://icook.tw/recipes/400945,18食堂♥︎,4,2022-01-10,2025-10-23 23:58:33.314742,2025-11-27 14:59:38,2025-11-27 14:59:38
400946,icook,明太子海鮮義大利麵_電烤盤料理,https://icook.tw/recipes/400946,18食堂♥︎,2,2022-01-10,2025-10-23 23:58:34.381029,2025-11-27 14:59:38,2025-11-27 14:59:38
400942,icook,美式迷你漢堡_電烤盤料理,https://icook.tw/recipes/400942,18食堂♥︎,10,2022-01-10,2025-10-23 23:58:34.906593,2025-11-27 14:59:38,2025-11-27 14:59:38
401655,icook,氣炸鍋好料理#2 - 日式高湯漬蔬菜,https://icook.tw/recipes/401655,腦波弱的上班族黑白煮,3,2022-01-15,2025-10-23 23:58:35.460263,2025-11-27 14:59:38,2025-11-27 14:59:38
402410,icook,電烤盤「小熊可可鬆餅球」可愛又療癒 ♪,https://icook.tw/recipes/402410,Popo小日子,3,2022-01-25,2025-10-23 23:58:35.844488,2025-11-27 14:59:38,2025-11-27 14:59:38
404060,icook,電烤盤「日式炒麵」簡單炒就完成。,https://icook.tw/recipes/404060,Popo小日子,3,2022-02-17,2025-10-23 23:58:36.393310,2025-11-27 14:59:38,2025-11-27 14:59:38
404477,icook,ㄧ秒到韓國～韓式春川辣炒雞,https://icook.tw/recipes/404477,熱血煮婦Amy的實驗廚房,1,2022-02-23,2025-10-23 23:58:36.588184,2025-11-27 14:59:38,2025-11-27 14:59:38
474194,icook,電鍋料理「豬心湯」暖心的回甘滋味！！,https://icook.tw/recipes/474194,Popo小日子,4,2025-03-06,2025-10-23 23:58:37.023575,2025-11-27 14:59:38,2025-11-27 14:59:38
474976,icook,蜜汁叉燒酥,https://icook.tw/recipes/474976,Yami's Handmade,6,2025-03-26,2025-10-23 23:58:37.797353,2025-11-27 14:59:38,2025-11-27 14:59:38
474537,icook,鮪魚菠菜起士烘蛋,https://icook.tw/recipes/474537,小毓の饗樂廚房🍳,4,2025-03-26,2025-10-23 23:58:38.194285,2025-11-27 14:59:38,2025-11-27 14:59:38
474833,icook,脆皮蜂蜜奶油吐司,https://icook.tw/recipes/474833,小毓の饗樂廚房🍳,2,2025-04-05,2025-10-23 23:58:38.623777,2025-11-27 14:59:38,2025-11-27 14:59:38
477961,icook,氣炸雞腿排 (地瓜粉),https://icook.tw/recipes/477961,Amy's Kitchen,1,2025-06-06,2025-10-23 23:58:39.111029,2025-11-27 14:59:38,2025-11-27 14:59:38
478264,icook,氣炸台式豬排 / 家常菜,https://icook.tw/recipes/478264,Amy's Kitchen,1,2025-06-11,2025-10-23 23:58:39.722763,2025-11-27 14:59:38,2025-11-27 14:59:38
477930,icook,電鍋料理/蠔油排骨豆腐,https://icook.tw/recipes/477930,松子,1,2025-06-15,2025-10-23 23:58:40.284602,2025-11-27 14:59:38,2025-11-27 14:59:38
478828,icook,氣炸雞腿 / 雞油拌龍鬚菜,https://icook.tw/recipes/478828,Amy's Kitchen,1,2025-06-25,2025-10-23 23:58:40.769967,2025-11-27 14:59:38,2025-11-27 14:59:38
394364,icook,脆皮焦糖布丁~電烤盤食譜,https://icook.tw/recipes/394364,幸福彤話,7,2021-10-03,2025-10-23 23:58:41.683997,2025-11-27 14:59:38,2025-11-27 14:59:38
395471,icook,水煮牛,https://icook.tw/recipes/395471,沒有中島的小廚房,2,2021-10-18,2025-10-23 23:58:42.128488,2025-11-27 14:59:38,2025-11-27 14:59:38
395764,icook,電烤盤「炸鮮奶」夜市小吃簡單做！！,https://icook.tw/recipes/395764,Popo小日子,3,2021-10-20,2025-10-23 23:58:42.727954,2025-11-27 14:59:38,2025-11-27 14:59:38
397292,icook,電烤盤「熱狗鬆餅捲」鬆軟又帶汁！！,https://icook.tw/recipes/397292,Popo小日子,3,2021-11-10,2025-10-23 23:58:43.252776,2025-11-27 14:59:38,2025-11-27 14:59:38
398812,icook,時蔬滑蛋蝦仁燴飯,https://icook.tw/recipes/398812,潔西卡的家常美味,1,2021-12-07,2025-10-23 23:58:43.854841,2025-11-27 14:59:38,2025-11-27 14:59:38
398814,icook,鐵板蝦仁蛋炒飯,https://icook.tw/recipes/398814,潔西卡的家常美味,1,2021-12-07,2025-10-23 23:58:44.352492,2025-11-27 14:59:38,2025-11-27 14:59:38
399875,icook,就。很。鬆餅。,https://icook.tw/recipes/399875,Vera’s fork,8,2021-12-19,2025-10-23 23:58:45.174084,2025-11-27 14:59:38,2025-11-27 14:59:38
400213,icook,電烤盤「迷你馴鹿炸熱狗」三種材料完成！！,https://icook.tw/recipes/400213,Popo小日子,3,2021-12-23,2025-10-23 23:58:45.521487,2025-11-27 14:59:38,2025-11-27 14:59:38
400226,icook,一日之計在於晨#1 - 火腿蛋餅,https://icook.tw/recipes/400226,腦波弱的上班族黑白煮,1,2021-12-24,2025-10-23 23:58:45.897253,2025-11-27 14:59:38,2025-11-27 14:59:38
400229,icook,焗烤青醬雞肉飯,https://icook.tw/recipes/400229,腦波弱的上班族黑白煮,1,2021-12-24,2025-10-23 23:58:46.655810,2025-11-27 14:59:38,2025-11-27 14:59:38
400230,icook,上班族便當#62 - 青醬雞肉佐時蔬,https://icook.tw/recipes/400230,腦波弱的上班族黑白煮,1,2021-12-24,2025-10-23 23:58:46.937740,2025-11-27 14:59:38,2025-11-27 14:59:38
400306,icook,週末の一品 - Pan Cake 鬆餅,https://icook.tw/recipes/400306,腦波弱的上班族黑白煮,3,2021-12-25,2025-10-23 23:58:47.432974,2025-11-27 14:59:38,2025-11-27 14:59:38
400322,icook,週末の一品 - 章魚燒,https://icook.tw/recipes/400322,腦波弱的上班族黑白煮,2,2021-12-25,2025-10-23 23:58:47.953447,2025-11-27 14:59:38,2025-11-27 14:59:38
400893,icook,焦糖、巧克力爆米花｜電烤盤系列,https://icook.tw/recipes/400893,賽賽 Saisai｜賽食譜,4,2022-01-05,2025-10-23 23:58:48.453103,2025-11-27 14:59:38,2025-11-27 14:59:38
400891,icook,蝦仁雞蛋｜圓滾滾雞蛋料理｜電烤盤系列,https://icook.tw/recipes/400891,賽賽 Saisai｜賽食譜,3,2022-01-05,2025-10-23 23:58:48.978762,2025-11-27 14:59:38,2025-11-27 14:59:38
400892,icook,雞蛋糕｜預拌粉簡單做出雞蛋糕｜電烤盤系列,https://icook.tw/recipes/400892,賽賽 Saisai｜賽食譜,3,2022-01-05,2025-10-23 23:58:49.481862,2025-11-27 14:59:38,2025-11-27 14:59:38
385344,icook,明太子烤山藥《氣炸鍋》,https://icook.tw/recipes/385344,sandra宅在家的幸福料理,2,2021-07-16,2025-10-23 23:58:50.403589,2025-11-27 14:59:38,2025-11-27 14:59:38
386337,icook,BRUNO電烤盤-夜市夯魷魚🦑,https://icook.tw/recipes/386337,Sometimes小廚房,2,2021-07-21,2025-10-23 23:58:50.979078,2025-11-27 14:59:38,2025-11-27 14:59:38
386461,icook,芒果吐司蛋塔,https://icook.tw/recipes/386461,懶人蘿阿姨,2,2021-07-22,2025-10-23 23:58:51.548861,2025-11-27 14:59:38,2025-11-27 14:59:38
386687,icook,道地東京文字燒,https://icook.tw/recipes/386687,Kuma桑在台灣,2,2021-07-23,2025-10-23 23:58:51.991837,2025-11-27 14:59:38,2025-11-27 14:59:38
386793,icook,牡蠣燒,https://icook.tw/recipes/386793,Doris紀錄媽媽的味道,1,2021-07-24,2025-10-23 23:58:52.568667,2025-11-27 14:59:38,2025-11-27 14:59:38
388850,icook,氣炸鍋點心 氣炸古早味芋頭餅,https://icook.tw/recipes/388850,酷客貝比,3,2021-08-06,2025-10-23 23:58:53.280069,2025-11-27 14:59:38,2025-11-27 14:59:38
390170,icook,電烤盤「馬鈴薯起士球」好誘人的牽絲起士～,https://icook.tw/recipes/390170,Popo小日子,2,2021-08-16,2025-10-23 23:58:53.618964,2025-11-27 14:59:38,2025-11-27 14:59:38
390477,icook,鐵板豆芽菜,https://icook.tw/recipes/390477,Vennisa5,1,2021-08-19,2025-10-23 23:58:54.241789,2025-11-27 14:59:38,2025-11-27 14:59:38
390631,icook,黑椒牛肉奶油玉米飯｜胡椒廚房｜香甜好吃,https://icook.tw/recipes/390631,Little sky world,2,2021-08-21,2025-10-23 23:58:54.709243,2025-11-27 14:59:38,2025-11-27 14:59:38
390901,icook,烤PRIME等級無骨牛小排,https://icook.tw/recipes/390901,許愛玉,2,2021-08-23,2025-10-23 23:58:55.082087,2025-11-27 14:59:38,2025-11-27 14:59:38
391031,icook,🥘秒殺雞腿排西班牙海鮮飯 Paella,https://icook.tw/recipes/391031,Reico's lab,4,2021-08-25,2025-10-23 23:58:55.750835,2025-11-27 14:59:38,2025-11-27 14:59:38
391448,icook,明太子烤馬鈴薯_Toffy無煙燒烤盤,https://icook.tw/recipes/391448,18食堂♥︎,4,2021-09-07,2025-10-23 23:58:56.161172,2025-11-27 14:59:38,2025-11-27 14:59:38
391457,icook,紫薯起司肉鬆法式吐司捲,https://icook.tw/recipes/391457,懶人蘿阿姨,2,2021-09-11,2025-10-23 23:58:56.498317,2025-11-27 14:59:38,2025-11-27 14:59:38
392653,icook,章魚燒★okane,https://icook.tw/recipes/392653,okane,2,2021-09-11,2025-10-23 23:58:56.990103,2025-11-27 14:59:38,2025-11-27 14:59:38
392954,icook,鬆餅球 電烤盤,https://icook.tw/recipes/392954,岑岑廚藝,3,2021-09-14,2025-10-23 23:58:57.405725,2025-11-27 14:59:38,2025-11-27 14:59:38
393659,icook,「電烤盤」洽洽豆腐玉米肉丸子,https://icook.tw/recipes/393659,Arwin Kuo,6,2021-09-24,2025-10-23 23:58:57.867512,2025-11-27 14:59:38,2025-11-27 14:59:38
377118,icook,香腸雞肉炊飯。電鍋料理,https://icook.tw/recipes/377118,小毓の饗樂廚房🍳,4,2021-06-07,2025-10-23 23:58:58.623948,2025-11-27 14:59:38,2025-11-27 14:59:38
377622,icook,韓式鐵板豬五花,https://icook.tw/recipes/377622,浦維老師的料理廚房,3,2021-06-07,2025-10-23 23:58:59.263668,2025-11-27 14:59:38,2025-11-27 14:59:38
377798,icook,酥脆海鮮煎餅,https://icook.tw/recipes/377798,廚房裡的精神治療,2,2021-06-09,2025-10-23 23:58:59.741259,2025-11-27 14:59:38,2025-11-27 14:59:38
373445,icook,馬鈴薯燉肉_電鍋料理,https://icook.tw/recipes/373445,18食堂♥︎,3,2021-06-10,2025-10-23 23:59:00.204953,2025-11-27 14:59:38,2025-11-27 14:59:38
376347,icook,日式章魚燒,https://icook.tw/recipes/376347,chung,2,2021-06-11,2025-10-23 23:59:00.565001,2025-11-27 14:59:38,2025-11-27 14:59:38
378486,icook,法式鮪魚玉米吐司,https://icook.tw/recipes/378486,精靈Genie食遊記,1,2021-06-12,2025-10-23 23:59:00.972421,2025-11-27 14:59:38,2025-11-27 14:59:38
378799,icook,芋頭蓮子湯（電鍋料理）,https://icook.tw/recipes/378799,Amy廚房,6,2021-06-13,2025-10-23 23:59:01.489080,2025-11-27 14:59:38,2025-11-27 14:59:38
378703,icook,高麗菜蒸雞。電鍋料理,https://icook.tw/recipes/378703,小毓の饗樂廚房🍳,4,2021-06-14,2025-10-23 23:59:01.923264,2025-11-27 14:59:38,2025-11-27 14:59:38
379548,icook,氣炸鍋「拔絲地瓜」簡單又好吃。,https://icook.tw/recipes/379548,Popo小日子,2,2021-06-16,2025-10-23 23:59:02.342906,2025-11-27 14:59:38,2025-11-27 14:59:38
379800,icook,破布子蒸鱈魚【電鍋料理】,https://icook.tw/recipes/379800,Yami's Handmade,4,2021-06-18,2025-10-23 23:59:02.932618,2025-11-27 14:59:38,2025-11-27 14:59:38
379899,icook,電烤盤「迷你香蕉巧克力冰棒」一口好清涼♡,https://icook.tw/recipes/379899,Popo小日子,3,2021-06-18,2025-10-23 23:59:03.487571,2025-11-27 14:59:38,2025-11-27 14:59:38
