recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
463170,icook,泰式椰汁芒果糯米,https://icook.tw/recipes/463170,Justina 賈斯汀娜,3,2024-07-23,2025-10-23 23:10:53.059073,2025-11-27 14:55:40,2025-11-27 14:55:40
463932,icook,泰式芒果糯米捲｜楓康吳羽保鮮膜,https://icook.tw/recipes/463932,療癒食堂｜治癒人心的美食ꪔ̤̫,4,2024-07-27,2025-10-23 23:10:54.486309,2025-11-27 14:55:40,2025-11-27 14:55:40
473251,icook,泰式椒麻雞,https://icook.tw/recipes/473251,灶頭鑊尾,4,2025-02-16,2025-10-23 23:10:55.365948,2025-11-27 14:55:40,2025-11-27 14:55:40
473253,icook,韓式奶油蜂蜜炸雞,https://icook.tw/recipes/473253,灶頭鑊尾,4,2025-02-16,2025-10-23 23:10:55.950284,2025-11-27 14:55:40,2025-11-27 14:55:40
473259,icook,韓式醬雞蛋(五辛素),https://icook.tw/recipes/473259,灶頭鑊尾,4,2025-02-21,2025-10-23 23:10:56.260281,2025-11-27 14:55:40,2025-11-27 14:55:40
474832,icook,泰式涼拌薄荷肉,https://icook.tw/recipes/474832,灶頭鑊尾,4,2025-03-22,2025-10-23 23:10:56.901858,2025-11-27 14:55:40,2025-11-27 14:55:40
475026,icook,牛肉炒河粉,https://icook.tw/recipes/475026,廚房女漢子Rita's,3,2025-03-27,2025-10-23 23:10:57.408432,2025-11-27 14:55:40,2025-11-27 14:55:40
473820,icook,阿根廷青醬牛肉捲餅,https://icook.tw/recipes/473820,KOKO好食光,2,2025-04-04,2025-10-23 23:10:57.873712,2025-11-27 14:55:40,2025-11-27 14:55:40
476173,icook,西西里蕃茄杏仁義大利麵（自製瑞可達起司）,https://icook.tw/recipes/476173,KOKO好食光,1,2025-05-30,2025-10-23 23:10:58.242448,2025-11-27 14:55:40,2025-11-27 14:55:40
477805,icook,可可愛愛「小花披薩」手抓餅簡單做！！,https://icook.tw/recipes/477805,Popo小日子,2,2025-06-02,2025-10-23 23:10:58.678991,2025-11-27 14:55:40,2025-11-27 14:55:40
474710,icook,拿坡里風炒A菜,https://icook.tw/recipes/474710,KOKO好食光,2,2025-06-06,2025-10-23 23:10:59.346223,2025-11-27 14:55:40,2025-11-27 14:55:40
478614,icook,泰式打拋飯ข้าวกะเพราหมู,https://icook.tw/recipes/478614,灶頭鑊尾,4,2025-06-20,2025-10-23 23:10:59.955185,2025-11-27 14:55:40,2025-11-27 14:55:40
478695,icook,龍蝦義大利麵 + 水煮活龍蝦,https://icook.tw/recipes/478695,東京鳥窩廚房,1,2025-06-22,2025-10-23 23:11:00.353750,2025-11-27 14:55:40,2025-11-27 14:55:40
478780,icook,橘色泰式奶茶,https://icook.tw/recipes/478780,灶頭鑊尾,6,2025-06-24,2025-10-23 23:11:00.983332,2025-11-27 14:55:40,2025-11-27 14:55:40
479030,icook,椰奶香蕉煎餅,https://icook.tw/recipes/479030,Feng  Lin,3,2025-07-02,2025-10-23 23:11:01.575080,2025-11-27 14:55:40,2025-11-27 14:55:40
477029,icook,每日堅果櫛瓜青醬義大利麵,https://icook.tw/recipes/477029,KOKO好食光,1,2025-07-04,2025-10-23 23:11:02.031668,2025-11-27 14:55:40,2025-11-27 14:55:40
394407,icook,韓式什錦雜菜,https://icook.tw/recipes/394407,腦波弱的上班族黑白煮,2,2021-10-04,2025-10-23 23:11:03.278576,2025-11-27 14:55:40,2025-11-27 14:55:40
394783,icook,韓式泡菜鮮蝦水餃,https://icook.tw/recipes/394783,Charlotte Huang,1,2021-10-09,2025-10-23 23:11:03.853465,2025-11-27 14:55:40,2025-11-27 14:55:40
396383,icook,韓式雜菜,https://icook.tw/recipes/396383,Shantell,3,2021-10-28,2025-10-23 23:11:04.358931,2025-11-27 14:55:40,2025-11-27 14:55:40
396718,icook,韓式辣螃蟹湯。꽃게당,https://icook.tw/recipes/396718,DaDa ❁ 休日台所,4,2021-11-02,2025-10-23 23:11:05.037229,2025-11-27 14:55:40,2025-11-27 14:55:40
397265,icook,日式筑前煮｜素食一鍋到底,https://icook.tw/recipes/397265,Wonda溫答｜外宿簡單煮,2,2021-11-10,2025-10-23 23:11:05.605175,2025-11-27 14:55:40,2025-11-27 14:55:40
397547,icook,客家鹹湯圓,https://icook.tw/recipes/397547,愛米食旅生活雜記,4,2021-11-15,2025-10-23 23:11:06.131717,2025-11-27 14:55:40,2025-11-27 14:55:40
398326,icook,韓式泡菜燉烏魚,https://icook.tw/recipes/398326,浦維老師的料理廚房,4,2021-11-26,2025-10-23 23:11:06.587764,2025-11-27 14:55:40,2025-11-27 14:55:40
