recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
474960,icook,開心果千層捲,https://icook.tw/recipes/474960,東京鳥窩廚房,1,2025-03-26,2025-10-23 21:48:32.663805,2025-11-27 14:54:34,2025-11-27 14:54:34
474969,icook,黑芝麻捲饅頭 內餡配方 壓麵機,https://icook.tw/recipes/474969,心手作,1,2025-03-26,2025-10-23 21:48:33.842727,2025-11-27 14:54:34,2025-11-27 14:54:34
474976,icook,蜜汁叉燒酥,https://icook.tw/recipes/474976,Yami's Handmade,6,2025-03-26,2025-10-23 21:48:34.793646,2025-11-27 14:54:34,2025-11-27 14:54:34
475109,icook,蔥燒大餅,https://icook.tw/recipes/475109,廚房女漢子Rita's,4,2025-03-30,2025-10-23 21:48:35.935741,2025-11-27 14:54:34,2025-11-27 14:54:34
475316,icook,水餃造型饅頭 壓麵機,https://icook.tw/recipes/475316,心手作,1,2025-04-04,2025-10-23 21:48:36.381387,2025-11-27 14:54:34,2025-11-27 14:54:34
477713,icook,波堤甜甜圈,https://icook.tw/recipes/477713,東京鳥窩廚房,1,2025-05-31,2025-10-23 21:48:37.082321,2025-11-27 14:54:34,2025-11-27 14:54:34
477844,icook,超可愛「小雞馬林糖餅乾」咕嘰咕嘰～,https://icook.tw/recipes/477844,Popo小日子,4,2025-06-03,2025-10-23 21:48:37.688447,2025-11-27 14:54:34,2025-11-27 14:54:34
476500,icook,開心果古早味蛋糕,https://icook.tw/recipes/476500,KOKO好食光,3,2025-06-13,2025-10-23 21:48:38.380926,2025-11-27 14:54:34,2025-11-27 14:54:34
478392,icook,古早味起士蛋糕,https://icook.tw/recipes/478392,小毓の饗樂廚房🍳,5,2025-06-19,2025-10-23 21:48:38.893817,2025-11-27 14:54:34,2025-11-27 14:54:34
478831,icook,四種材料「牛奶糖香蕉鬆餅球」簡單好吃！！,https://icook.tw/recipes/478831,Popo小日子,4,2025-06-25,2025-10-23 21:48:39.594167,2025-11-27 14:54:34,2025-11-27 14:54:34
479091,icook,來採收「玉米餅乾」一口吃進兩種口味！！,https://icook.tw/recipes/479091,Popo小日子,4,2025-07-02,2025-10-23 21:48:39.795004,2025-11-27 14:54:34,2025-11-27 14:54:34
478939,icook,蝴蝶酥,https://icook.tw/recipes/478939,小毓の饗樂廚房🍳,4,2025-07-05,2025-10-23 21:48:40.430628,2025-11-27 14:54:34,2025-11-27 14:54:34
210226,icook,法式馬卡龍（低筋麵粉）,https://icook.tw/recipes/210226,DessertCooking🍧,1,2017-07-05,2025-10-23 21:48:41.128277,2025-11-27 14:54:34,2025-11-27 14:54:34
283562,icook,雪Q餅,https://icook.tw/recipes/283562,愛料理官方品牌廚房,4,2019-01-30,2025-10-23 21:48:41.356585,2025-11-27 14:54:34,2025-11-27 14:54:34
284325,icook,煙囪捲❤️,https://icook.tw/recipes/284325,柚子,1,2019-02-03,2025-10-23 21:48:41.797830,2025-11-27 14:54:34,2025-11-27 14:54:34
293033,icook,蛋白霜的三種製作方式,https://icook.tw/recipes/293033,愛料理官方品牌廚房,4,2019-04-19,2025-10-23 21:48:42.409504,2025-11-27 14:54:34,2025-11-27 14:54:34
363503,icook,栗子草莓【麥典實作工坊】,https://icook.tw/recipes/363503,麥典實作工坊,8,2021-11-05,2025-10-23 21:48:43.454048,2025-11-27 14:54:34,2025-11-27 14:54:34
361067,icook,草莓塔 【麥典實作工坊】,https://icook.tw/recipes/361067,麥典實作工坊,8,2021-11-05,2025-10-23 21:48:43.968450,2025-11-27 14:54:34,2025-11-27 14:54:34
398445,icook,草莓麵包捲,https://icook.tw/recipes/398445,BoBo Cooking,1,2021-11-27,2025-10-23 21:48:44.555574,2025-11-27 14:54:34,2025-11-27 14:54:34
399063,icook,美式經典草莓起司蛋糕,https://icook.tw/recipes/399063,心心 Xinxin,1,2021-12-15,2025-10-23 21:48:45.048217,2025-11-27 14:54:34,2025-11-27 14:54:34
399540,icook,草莓布朗尼,https://icook.tw/recipes/399540,浦維老師的料理廚房,5,2021-12-16,2025-10-23 21:48:45.216485,2025-11-27 14:54:34,2025-11-27 14:54:34
399837,icook,草莓千層雙重奏,https://icook.tw/recipes/399837,蘿拉廚房,10,2021-12-18,2025-10-23 21:48:46.160516,2025-11-27 14:54:34,2025-11-27 14:54:34
399851,icook,草莓乳酪起士杯,https://icook.tw/recipes/399851,甜廚花姐姐,1,2021-12-18,2025-10-23 21:48:46.998792,2025-11-27 14:54:34,2025-11-27 14:54:34
399875,icook,就。很。鬆餅。,https://icook.tw/recipes/399875,Vera’s fork,8,2021-12-19,2025-10-23 21:48:47.585330,2025-11-27 14:54:34,2025-11-27 14:54:34
402195,icook,草莓脆脆酒巧克力、草莓碎花鹽味白巧克力,https://icook.tw/recipes/402195,心心 Xinxin,1,2022-01-31,2025-10-23 21:48:48.591688,2025-11-27 14:54:34,2025-11-27 14:54:34
426317,icook,聖誕樹幹蛋糕,https://icook.tw/recipes/426317,Tommy's 烘焙,1,2022-12-20,2025-10-23 21:48:48.846460,2025-11-27 14:54:34,2025-11-27 14:54:34
450928,icook,免揉佛卡夏-聖誕樹造型,https://icook.tw/recipes/450928,花之玩的美味生活,1,2023-12-10,2025-10-23 21:48:49.586026,2025-11-27 14:54:34,2025-11-27 14:54:34
463172,icook,優格果凍蜂蜜蛋糕,https://icook.tw/recipes/463172,JA小吃貨,2,2024-07-17,2025-10-23 21:48:49.868777,2025-11-27 14:54:34,2025-11-27 14:54:34
473167,icook,情人節「蝴蝶脆餅馬林糖」鹹香大人味♡,https://icook.tw/recipes/473167,Popo小日子,4,2025-02-13,2025-10-23 21:48:50.658120,2025-11-27 14:54:34,2025-11-27 14:54:34
473392,icook,好可愛「毛豆餅乾/抹茶餅乾」迷人茶香！！,https://icook.tw/recipes/473392,Popo小日子,4,2025-02-19,2025-10-23 21:48:51.058194,2025-11-27 14:54:34,2025-11-27 14:54:34
474133,icook,粉雪草莓塔,https://icook.tw/recipes/474133,東京鳥窩廚房,1,2025-03-05,2025-10-23 21:48:51.707770,2025-11-27 14:54:34,2025-11-27 14:54:34
474214,icook,草莓奶酪,https://icook.tw/recipes/474214,小毓の饗樂廚房🍳,6,2025-03-12,2025-10-23 21:48:52.326722,2025-11-27 14:54:34,2025-11-27 14:54:34
381541,icook,瑪德蓮,https://icook.tw/recipes/381541,KI KI,1,2021-07-09,2025-10-23 21:48:53.656850,2025-11-27 14:54:34,2025-11-27 14:54:34
383611,icook,生酮吐司（麵包機版#2）,https://icook.tw/recipes/383611,胖達嫂的手做廚房,5,2021-07-09,2025-10-23 21:48:55.295679,2025-11-27 14:54:34,2025-11-27 14:54:34
383833,icook,生吐司（隔天依舊鬆軟）,https://icook.tw/recipes/383833,Amy廚房,4,2021-07-10,2025-10-23 21:48:55.761013,2025-11-27 14:54:34,2025-11-27 14:54:34
385242,icook,菠蘿麵包－Bolo Bao,https://icook.tw/recipes/385242,凱倫料理食記,10,2021-07-15,2025-10-23 21:48:57.475569,2025-11-27 14:54:34,2025-11-27 14:54:34
385452,icook,伯爵茶司康,https://icook.tw/recipes/385452,些倫 Sharon,1,2021-07-17,2025-10-23 21:48:58.233182,2025-11-27 14:54:34,2025-11-27 14:54:34
383565,icook,乳酪布朗尼_電子鍋料理,https://icook.tw/recipes/383565,18食堂♥︎,6,2021-07-19,2025-10-23 21:48:59.252279,2025-11-27 14:54:34,2025-11-27 14:54:34
386064,icook,原味瑪德蓮Madeleine│貝殼蛋糕,https://icook.tw/recipes/386064,飛兒的癮生活,5,2021-07-20,2025-10-23 21:48:59.762142,2025-11-27 14:54:34,2025-11-27 14:54:34
388416,icook,「複刻Royce」生巧克力|入口即化,https://icook.tw/recipes/388416,蜜斯Ann的美食日記,1,2021-08-06,2025-10-23 21:49:00.077555,2025-11-27 14:54:34,2025-11-27 14:54:34
389000,icook,巧克力餅乾,https://icook.tw/recipes/389000,MeiMei,1,2021-08-07,2025-10-23 21:49:00.342059,2025-11-27 14:54:34,2025-11-27 14:54:34
389040,icook,手揉蔥花麵包,https://icook.tw/recipes/389040,幸福鈴鐺～💖,1,2021-08-07,2025-10-23 21:49:00.906829,2025-11-27 14:54:34,2025-11-27 14:54:34
389125,icook,◆手揉菠蘿麵包◆只要有烤箱就可以做,https://icook.tw/recipes/389125,雨未,3,2021-08-08,2025-10-23 21:49:01.316041,2025-11-27 14:54:34,2025-11-27 14:54:34
389145,icook,夏日甜點🍑夠清新♪水蜜桃脆皮蛋糕捲🍑,https://icook.tw/recipes/389145,鳥鳥 (ToriTori),6,2021-08-08,2025-10-23 21:49:01.858870,2025-11-27 14:54:34,2025-11-27 14:54:34
