recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_upload_date,crawl_datetime
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",main ingredients,美國茉莉香米,1.5杯,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",main ingredients,雞柳,200克,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",main ingredients,洋蔥,1顆,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",main ingredients,紅蘿蔔,0.5條,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",main ingredients,馬鈴薯,2顆,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",main ingredients,秋葵,30克,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",sauce,魚露,3大匙,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",sauce,椰奶,200克,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",sauce,黃咖哩粉,30克,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",sauce,檸檬香茅,3根,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",sauce,月桂葉,2片,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",sauce,馬告,5克,,2025-11-16,2025-11-17 02:03:02.272449
484293,泰式黃咖哩雞（美國茉莉香米）,小紅帽,1,https://icook.tw/recipes/484293,70瀏覽,"4
人份","時間

60
分鐘",sauce,薑黃粉,5克,,2025-11-16,2025-11-17 02:03:02.272449
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",main ingredients,美國稻米(茉莉香米),50g,,2025-11-16,2025-11-17 02:03:03.250705
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",main ingredients,水,60g,,2025-11-16,2025-11-17 02:03:03.250705
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",main ingredients,電鍋外鍋,1米杯,,2025-11-16,2025-11-17 02:03:03.250705
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",sauce,蒸熟香米,100g,,2025-11-16,2025-11-17 02:03:03.250705
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",sauce,香蕉,200g,,2025-11-16,2025-11-17 02:03:03.250705
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",sauce,可可粉,8g,,2025-11-16,2025-11-17 02:03:03.250705
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",sauce,低筋麵粉,60g,,2025-11-16,2025-11-17 02:03:03.250705
484309,可可香蕉香米奶凍塔,蜜子黑白煮,,https://icook.tw/recipes/484309,60瀏覽,"6
人份","時間

60
分鐘",sauce,鹽,1g,,2025-11-16,2025-11-17 02:03:03.250705
